Loan_Type,Income,LoanAmount,Tenure,DownPayment,Credit_History,Dependents,Education,EmploymentType,Experience,LoanPurpose,PropertyValue,GoldValue,SecurityValue,CoApplicantIncome,Loan_Approved
Business,23168,3453541,12,182545,0,1,Graduate,Business Owner,6,Refinance,,,,,0
Business,145012,2696917,36,687048,0,2,Not Graduate,Salaried,14,Business Expansion,,,,,0
Business,167926,3247094,240,945539,1,1,Graduate,Self-Employed,3,Education,,,,,1
Business,185566,4004788,60,514564,1,3,Not Graduate,Self-Employed,19,Purchase,,,,,1
Business,44095,4382064,12,697360,1,3,Not Graduate,Self-Employed,0,Business Expansion,,,,,0
Business,121492,820550,180,41126,1,2,Not Graduate,Freelancer,8,Business Expansion,,,,,1
Business,34662,529297,12,158492,0,0,Not Graduate,Freelancer,28,Education,,,,,0
Business,131067,890268,240,152778,1,4,Graduate,Salaried,2,Business Expansion,,,,,1
Business,160533,1112500,12,234747,1,0,Graduate,Business Owner,1,Education,,,,,1
Business,122392,3676272,36,286499,1,4,Not Graduate,Salaried,23,Education,,,,,0
Business,185994,4563107,36,1296611,1,2,Graduate,Business Owner,12,Business Expansion,,,,,1
Business,173787,3835866,60,709736,1,0,Graduate,Self-Employed,15,Renovation,,,,,1
Business,153381,4585069,120,1091301,1,2,Graduate,Business Owner,10,Refinance,,,,,1
Business,93662,2167646,24,214750,0,0,Not Graduate,Freelancer,16,Education,,,,,0
Business,70261,1694931,24,330431,1,3,Graduate,Freelancer,16,Purchase,,,,,0
Business,192165,4847269,24,823233,1,0,Not Graduate,Business Owner,10,Renovation,,,,,0
Business,65417,4398540,120,349267,0,3,Not Graduate,Freelancer,20,Renovation,,,,,0
Business,124813,4942528,360,474803,0,0,Graduate,Business Owner,17,Business Expansion,,,,,0
Business,53668,1781243,240,437490,0,2,Not Graduate,Freelancer,11,Renovation,,,,,0
Business,55211,4296362,60,809357,1,3,Not Graduate,Business Owner,19,Purchase,,,,,0
Business,195712,2863367,24,350092,1,2,Not Graduate,Freelancer,6,Renovation,,,,,0
Business,100417,395167,12,111899,0,1,Not Graduate,Salaried,23,Refinance,,,,,0
Business,43680,2078405,12,374020,0,2,Graduate,Freelancer,17,Business Expansion,,,,,0
Business,102998,3582236,60,548033,1,1,Graduate,Self-Employed,8,Purchase,,,,,1
Business,114394,4640134,180,572216,0,0,Not Graduate,Freelancer,13,Purchase,,,,,0
Business,172395,2404642,24,297991,0,4,Not Graduate,Business Owner,13,Education,,,,,0
Business,96079,3843842,120,599522,0,2,Graduate,Self-Employed,4,Purchase,,,,,0
Business,144051,1311287,360,168797,1,2,Graduate,Self-Employed,17,Purchase,,,,,1
Business,149022,2049717,24,117923,0,1,Graduate,Business Owner,23,Refinance,,,,,0
Business,151051,3757026,240,1115943,1,2,Graduate,Self-Employed,22,Education,,,,,1
Business,26448,252261,360,58175,0,4,Not Graduate,Business Owner,18,Education,,,,,0
Business,62053,4435044,360,1016557,1,2,Graduate,Self-Employed,22,Business Expansion,,,,,1
Business,57629,1864884,120,553116,0,2,Graduate,Business Owner,23,Business Expansion,,,,,0
Business,180969,2745852,12,564923,1,1,Graduate,Self-Employed,4,Refinance,,,,,0
Business,163570,1595169,12,470880,0,2,Not Graduate,Freelancer,20,Business Expansion,,,,,0
Business,121068,4600010,240,1234324,1,4,Not Graduate,Salaried,12,Renovation,,,,,1
Business,100607,3116856,60,234146,0,3,Not Graduate,Self-Employed,14,Renovation,,,,,0
Business,191742,3313781,360,964675,0,4,Graduate,Business Owner,27,Education,,,,,0
Business,170958,4086920,120,501702,0,2,Graduate,Freelancer,0,Purchase,,,,,0
Business,195829,2391884,24,683244,1,3,Not Graduate,Self-Employed,19,Purchase,,,,,1
Business,45972,589948,60,134003,0,4,Not Graduate,Self-Employed,10,Purchase,,,,,0
Business,68703,2919407,36,848191,1,4,Not Graduate,Self-Employed,7,Refinance,,,,,0
Business,135477,780319,240,99747,1,0,Not Graduate,Salaried,8,Renovation,,,,,1
Business,54555,306360,180,64962,0,2,Not Graduate,Self-Employed,8,Refinance,,,,,0
Business,197742,2100269,120,453239,1,2,Not Graduate,Self-Employed,26,Renovation,,,,,1
Business,24891,2821281,36,319672,0,3,Not Graduate,Salaried,10,Purchase,,,,,0
Business,197009,2957273,24,220829,0,3,Graduate,Freelancer,6,Refinance,,,,,0
Business,96117,3741843,60,785551,0,3,Not Graduate,Business Owner,25,Education,,,,,0
Business,81686,3212162,180,327779,1,3,Graduate,Self-Employed,13,Renovation,,,,,1
Business,195842,1361499,180,277080,0,1,Graduate,Business Owner,11,Renovation,,,,,0
Business,153694,312238,36,62439,1,3,Graduate,Salaried,27,Renovation,,,,,1
Business,92592,3769160,180,222453,0,4,Graduate,Freelancer,28,Business Expansion,,,,,0
Business,182527,671949,12,95924,1,1,Graduate,Self-Employed,20,Business Expansion,,,,,1
Business,155273,4679380,240,1196472,1,4,Graduate,Freelancer,6,Business Expansion,,,,,1
Business,103445,2847413,36,276721,0,0,Not Graduate,Freelancer,3,Refinance,,,,,0
Business,37748,3450743,36,924784,0,0,Graduate,Freelancer,16,Education,,,,,0
Business,181775,2546622,12,484556,0,0,Graduate,Self-Employed,21,Purchase,,,,,0
Business,140823,753662,360,189308,0,0,Not Graduate,Freelancer,20,Renovation,,,,,0
Business,57906,2797900,180,625421,1,3,Graduate,Salaried,15,Purchase,,,,,1
Business,143305,136454,60,15887,1,0,Not Graduate,Freelancer,20,Purchase,,,,,1
Business,143482,2946880,60,260895,0,1,Not Graduate,Freelancer,14,Refinance,,,,,0
Business,199825,1207212,60,242974,1,4,Graduate,Self-Employed,17,Renovation,,,,,1
Business,169680,2069404,24,229500,1,4,Graduate,Business Owner,25,Purchase,,,,,1
Business,29809,3275015,120,792611,1,3,Graduate,Self-Employed,11,Purchase,,,,,0
Business,147663,3284813,240,174069,0,3,Not Graduate,Business Owner,25,Purchase,,,,,0
Business,113199,421821,360,84068,1,3,Graduate,Salaried,27,Education,,,,,1
Business,145089,81455,36,9629,0,1,Graduate,Business Owner,24,Business Expansion,,,,,0
Business,133794,2418153,36,234594,1,2,Not Graduate,Business Owner,29,Refinance,,,,,1
Business,180869,4596854,120,498663,0,4,Graduate,Self-Employed,0,Education,,,,,0
Business,78965,3600496,12,519688,1,0,Not Graduate,Self-Employed,16,Renovation,,,,,0
Business,149549,4348452,360,1065658,0,0,Not Graduate,Self-Employed,20,Refinance,,,,,0
Business,191755,2297344,240,628837,0,1,Graduate,Freelancer,25,Education,,,,,0
Business,136119,4378821,36,360869,1,0,Not Graduate,Self-Employed,21,Education,,,,,0
Business,147120,2248040,60,306416,0,0,Graduate,Salaried,6,Education,,,,,0
Business,108100,532627,36,78359,0,0,Graduate,Self-Employed,16,Purchase,,,,,0
Business,140538,1209876,24,348265,1,4,Not Graduate,Freelancer,8,Business Expansion,,,,,1
Business,127611,1690853,12,191374,0,1,Graduate,Salaried,3,Refinance,,,,,0
Business,168787,2103200,240,601850,0,3,Not Graduate,Freelancer,2,Purchase,,,,,0
Business,50034,1186368,60,288171,0,1,Graduate,Salaried,2,Refinance,,,,,0
Business,159062,2979134,120,832275,0,4,Not Graduate,Self-Employed,25,Refinance,,,,,0
Business,194144,1132410,12,151238,0,4,Not Graduate,Salaried,7,Purchase,,,,,0
Business,38129,3588552,180,209683,0,0,Graduate,Self-Employed,16,Purchase,,,,,0
Business,115065,2383291,360,526756,0,1,Not Graduate,Self-Employed,30,Purchase,,,,,0
Business,159470,2603697,12,563810,0,1,Not Graduate,Self-Employed,3,Business Expansion,,,,,0
Business,174130,4829451,12,1227125,0,0,Not Graduate,Business Owner,26,Refinance,,,,,0
Business,53337,3674044,24,421490,0,3,Graduate,Freelancer,6,Purchase,,,,,0
Business,78097,907709,36,57920,1,0,Not Graduate,Salaried,20,Business Expansion,,,,,1
Business,70272,2916645,60,537866,1,4,Graduate,Freelancer,15,Renovation,,,,,0
Business,81150,2224324,60,499426,0,0,Graduate,Business Owner,12,Refinance,,,,,0
Business,17206,911565,360,147345,1,0,Graduate,Salaried,15,Business Expansion,,,,,1
Business,19134,697025,360,178969,0,1,Graduate,Self-Employed,13,Purchase,,,,,0
Business,185635,274426,60,75237,0,3,Not Graduate,Business Owner,10,Refinance,,,,,0
Business,73969,4245822,120,216971,0,3,Not Graduate,Freelancer,19,Refinance,,,,,0
Business,190509,3404912,180,188399,1,2,Graduate,Business Owner,5,Business Expansion,,,,,1
Business,191088,4219886,12,730755,0,0,Graduate,Salaried,29,Purchase,,,,,0
Business,80243,3562062,60,753929,1,3,Not Graduate,Freelancer,0,Refinance,,,,,0
Business,44991,2196317,120,201632,0,4,Not Graduate,Salaried,20,Business Expansion,,,,,0
Business,38001,634370,60,132005,0,0,Graduate,Salaried,21,Education,,,,,0
Business,134831,3684294,240,354100,0,4,Not Graduate,Business Owner,19,Education,,,,,0
Business,164814,77088,36,11769,1,4,Not Graduate,Salaried,17,Renovation,,,,,1
Business,173948,3712787,240,276544,1,3,Graduate,Self-Employed,23,Purchase,,,,,1
Business,199928,1018199,120,132013,0,0,Not Graduate,Freelancer,10,Refinance,,,,,0
Business,173071,1927336,60,420829,0,4,Graduate,Freelancer,10,Business Expansion,,,,,0
Business,101385,2664743,60,176838,1,3,Graduate,Freelancer,11,Education,,,,,1
Business,118789,3379321,120,383943,1,4,Graduate,Salaried,16,Purchase,,,,,1
Business,179122,1322206,24,132907,0,0,Not Graduate,Business Owner,25,Refinance,,,,,0
Business,167872,3108824,120,574694,0,4,Graduate,Business Owner,14,Purchase,,,,,0
Business,61983,460216,180,96009,1,3,Graduate,Self-Employed,4,Education,,,,,1
Business,36326,4337033,240,958324,1,3,Graduate,Freelancer,11,Refinance,,,,,1
Business,73020,2764994,36,398953,0,2,Graduate,Self-Employed,13,Business Expansion,,,,,0
Business,147508,3771546,240,437251,0,1,Graduate,Salaried,7,Refinance,,,,,0
Business,182726,3493489,180,873553,0,1,Graduate,Freelancer,23,Renovation,,,,,0
Business,195251,2147383,360,156090,0,1,Not Graduate,Business Owner,21,Purchase,,,,,0
Business,156625,4760608,240,589417,1,3,Graduate,Self-Employed,16,Business Expansion,,,,,1
Business,75523,2788270,180,342911,1,2,Graduate,Freelancer,14,Renovation,,,,,1
Business,105483,1598381,240,298351,1,1,Not Graduate,Business Owner,15,Business Expansion,,,,,1
Business,96518,2400263,120,392314,0,4,Not Graduate,Self-Employed,4,Renovation,,,,,0
Business,73871,2010058,60,457708,0,0,Not Graduate,Freelancer,10,Renovation,,,,,0
Business,134425,1024183,360,286414,1,2,Graduate,Self-Employed,10,Renovation,,,,,1
Business,54040,273101,36,80042,1,1,Not Graduate,Freelancer,29,Refinance,,,,,1
Business,149730,376275,24,40992,0,2,Not Graduate,Self-Employed,16,Renovation,,,,,0
Business,111546,1046739,180,184211,0,3,Not Graduate,Salaried,16,Business Expansion,,,,,0
Business,89264,4000638,60,952366,0,1,Graduate,Business Owner,8,Purchase,,,,,0
Business,100235,4963528,24,894076,0,4,Not Graduate,Salaried,16,Renovation,,,,,0
Business,176179,3616882,120,503936,1,1,Graduate,Self-Employed,21,Business Expansion,,,,,1
Business,145127,1114470,60,269965,1,0,Not Graduate,Self-Employed,17,Refinance,,,,,1
Business,199345,4153721,12,572894,1,2,Not Graduate,Self-Employed,14,Refinance,,,,,0
Business,189688,2801156,180,412794,0,3,Graduate,Salaried,29,Purchase,,,,,0
Business,170781,226498,36,65727,0,2,Graduate,Self-Employed,26,Business Expansion,,,,,0
Business,124362,4884466,120,360402,0,0,Not Graduate,Freelancer,8,Education,,,,,0
Business,76449,4417603,36,937681,0,2,Graduate,Self-Employed,0,Renovation,,,,,0
Business,15820,4120345,60,515731,0,1,Not Graduate,Business Owner,0,Renovation,,,,,0
Business,79121,4691194,120,875303,0,0,Not Graduate,Self-Employed,10,Refinance,,,,,0
Business,42195,3087166,240,805173,0,4,Graduate,Freelancer,1,Education,,,,,0
Business,68689,153267,24,10929,1,4,Graduate,Salaried,4,Purchase,,,,,1
Business,34523,850701,360,160285,1,2,Graduate,Business Owner,1,Refinance,,,,,1
Business,199932,2643203,240,214553,1,0,Not Graduate,Business Owner,26,Business Expansion,,,,,1
Business,36900,945397,36,74726,1,1,Not Graduate,Freelancer,21,Business Expansion,,,,,0
Business,118033,3101970,60,775445,1,2,Not Graduate,Business Owner,29,Business Expansion,,,,,1
Business,102417,3323825,240,726794,1,0,Graduate,Self-Employed,2,Renovation,,,,,1
Business,34859,120280,360,30386,0,2,Graduate,Self-Employed,30,Business Expansion,,,,,0
Business,154789,4067255,180,577764,1,4,Graduate,Salaried,25,Education,,,,,1
Business,174620,2169670,36,184331,1,4,Graduate,Salaried,4,Business Expansion,,,,,1
Business,29561,3075051,360,912863,0,0,Not Graduate,Self-Employed,10,Refinance,,,,,0
Business,176624,3702511,60,227804,1,2,Graduate,Salaried,15,Refinance,,,,,1
Business,24111,2212158,180,123410,1,4,Graduate,Self-Employed,12,Business Expansion,,,,,1
Business,95983,2773722,180,670927,0,2,Graduate,Business Owner,24,Business Expansion,,,,,0
Business,134496,1515890,360,202971,0,3,Graduate,Freelancer,21,Business Expansion,,,,,0
Business,114672,3016413,360,538595,1,0,Graduate,Salaried,2,Refinance,,,,,1
Business,22560,3440570,60,508138,0,3,Not Graduate,Salaried,0,Renovation,,,,,0
Business,81859,1583907,24,115519,1,1,Graduate,Salaried,13,Education,,,,,0
Business,122003,3981622,360,214224,0,0,Not Graduate,Freelancer,29,Business Expansion,,,,,0
Business,15204,2375254,240,253371,0,1,Graduate,Self-Employed,22,Education,,,,,0
Business,166812,2558249,240,138146,0,4,Not Graduate,Self-Employed,9,Business Expansion,,,,,0
Business,69600,2901359,120,616050,1,4,Graduate,Self-Employed,21,Business Expansion,,,,,1
Business,134808,115206,60,17830,0,3,Not Graduate,Self-Employed,20,Renovation,,,,,0
Business,96151,3486217,180,732017,0,3,Graduate,Salaried,18,Business Expansion,,,,,0
Business,33875,2531178,36,432428,0,4,Graduate,Freelancer,0,Refinance,,,,,0
Business,107466,4315143,12,862272,0,1,Graduate,Freelancer,8,Purchase,,,,,0
Business,139091,2089992,24,527672,0,0,Graduate,Self-Employed,2,Education,,,,,0
Business,190855,972938,120,180005,1,0,Graduate,Salaried,9,Refinance,,,,,1
Business,99814,4347113,120,1215688,1,2,Graduate,Self-Employed,12,Education,,,,,1
Business,176807,292647,24,59541,0,3,Not Graduate,Self-Employed,0,Renovation,,,,,0
Business,90284,623028,36,44490,1,2,Graduate,Freelancer,24,Purchase,,,,,1
Business,57698,2004643,180,448704,0,2,Graduate,Business Owner,11,Education,,,,,0
Business,45913,4227178,120,448406,0,2,Not Graduate,Self-Employed,14,Purchase,,,,,0
Business,50132,929788,60,59591,1,0,Graduate,Salaried,23,Renovation,,,,,1
Business,160504,2125606,240,374270,0,0,Not Graduate,Freelancer,20,Business Expansion,,,,,0
Business,175903,1252620,180,110584,0,2,Graduate,Salaried,13,Business Expansion,,,,,0
Business,58314,1749373,36,290924,0,1,Not Graduate,Self-Employed,27,Purchase,,,,,0
Business,50536,4023111,24,824905,1,1,Graduate,Freelancer,26,Refinance,,,,,0
Business,15986,575136,12,130619,1,3,Not Graduate,Salaried,24,Purchase,,,,,0
Business,81372,4003604,24,473987,1,0,Not Graduate,Salaried,7,Business Expansion,,,,,0
Business,84886,863313,12,216536,0,3,Graduate,Salaried,13,Purchase,,,,,0
Business,35641,1848087,24,493893,0,2,Graduate,Self-Employed,22,Renovation,,,,,0
Business,59252,4833275,180,1264377,0,4,Not Graduate,Salaried,26,Renovation,,,,,0
Business,118297,2364917,180,670793,0,2,Graduate,Self-Employed,16,Business Expansion,,,,,0
Business,55833,3906083,360,571497,1,3,Graduate,Business Owner,16,Purchase,,,,,1
Business,159446,2361493,240,442801,1,1,Not Graduate,Freelancer,0,Purchase,,,,,1
Business,112509,3625431,180,183350,1,0,Graduate,Self-Employed,6,Business Expansion,,,,,1
Business,155392,2037302,120,427130,0,1,Not Graduate,Freelancer,10,Education,,,,,0
Business,147463,2810525,180,172601,1,2,Graduate,Business Owner,25,Renovation,,,,,1
Business,184935,2859713,12,530575,0,3,Not Graduate,Salaried,17,Refinance,,,,,0
Business,72566,4785907,24,1296607,1,3,Graduate,Self-Employed,23,Education,,,,,0
Business,31314,1600563,24,208004,1,2,Not Graduate,Business Owner,10,Business Expansion,,,,,0
Business,114410,2293617,240,157064,1,4,Not Graduate,Freelancer,22,Renovation,,,,,1
Business,35347,2665459,60,473812,1,0,Not Graduate,Freelancer,24,Purchase,,,,,0
Business,181739,607485,360,59488,0,2,Graduate,Business Owner,6,Renovation,,,,,0
Business,25741,1079108,60,147401,1,1,Graduate,Freelancer,13,Refinance,,,,,0
Business,123312,2117261,180,112023,0,3,Not Graduate,Freelancer,2,Business Expansion,,,,,0
Business,62923,1109140,180,275929,1,2,Graduate,Freelancer,28,Renovation,,,,,1
Business,140795,1222708,120,244052,1,1,Graduate,Freelancer,21,Education,,,,,1
Business,143143,211758,60,49348,1,3,Graduate,Self-Employed,28,Purchase,,,,,1
Business,20433,933645,360,223889,0,3,Graduate,Self-Employed,24,Education,,,,,0
Business,35512,1708699,360,408892,1,1,Not Graduate,Salaried,27,Education,,,,,1
Business,91516,3347417,24,352424,0,0,Graduate,Salaried,7,Refinance,,,,,0
Business,127318,1893439,240,516032,1,1,Graduate,Salaried,3,Purchase,,,,,1
Business,149091,3376819,120,639128,0,0,Graduate,Self-Employed,11,Renovation,,,,,0
Business,62178,3896393,24,492723,1,3,Graduate,Freelancer,11,Refinance,,,,,0
Business,104201,2522185,24,615531,0,0,Graduate,Self-Employed,18,Purchase,,,,,0
Business,172442,3372053,36,957671,1,2,Graduate,Self-Employed,8,Purchase,,,,,1
Business,158443,2275042,24,661475,1,3,Not Graduate,Self-Employed,11,Business Expansion,,,,,1
Business,140167,3762351,360,904657,1,0,Not Graduate,Business Owner,26,Purchase,,,,,1
Business,162719,4010084,36,501922,1,1,Graduate,Freelancer,23,Renovation,,,,,0
Business,36167,3088939,120,309100,1,1,Graduate,Salaried,18,Education,,,,,0
Business,134840,3435212,24,841640,0,4,Not Graduate,Business Owner,23,Purchase,,,,,0
Business,129845,4432151,36,484731,1,3,Not Graduate,Self-Employed,11,Business Expansion,,,,,0
Business,42181,3432151,24,633629,1,1,Graduate,Freelancer,20,Education,,,,,0
Business,45465,2471451,180,466154,1,3,Graduate,Salaried,5,Purchase,,,,,1
Business,104463,2771738,24,325617,0,2,Not Graduate,Freelancer,18,Refinance,,,,,0
Business,69312,4889203,60,891550,0,0,Graduate,Freelancer,17,Renovation,,,,,0
Business,114470,4641903,36,394137,0,4,Graduate,Salaried,13,Refinance,,,,,0
Business,191404,2640429,60,237023,1,3,Graduate,Business Owner,14,Purchase,,,,,1
Business,85473,1772203,24,235716,1,3,Graduate,Freelancer,2,Renovation,,,,,0
Business,64514,1511983,24,89124,1,1,Graduate,Business Owner,29,Purchase,,,,,0
Business,124002,3837170,12,990205,1,4,Not Graduate,Salaried,19,Renovation,,,,,0
Business,70140,896308,24,127911,0,1,Not Graduate,Business Owner,2,Renovation,,,,,0
Business,193131,4415041,12,935825,1,1,Not Graduate,Freelancer,28,Business Expansion,,,,,0
Business,186923,1675384,360,434069,1,2,Not Graduate,Business Owner,18,Purchase,,,,,1
Business,124124,1903097,240,507663,1,2,Graduate,Self-Employed,1,Refinance,,,,,1
Business,108381,459529,120,81050,1,2,Graduate,Salaried,23,Renovation,,,,,1
Business,166043,2156673,360,404679,1,0,Graduate,Salaried,15,Education,,,,,1
Business,170910,3248853,180,836666,1,3,Not Graduate,Salaried,1,Business Expansion,,,,,1
Business,156694,2397636,180,474031,0,2,Graduate,Salaried,9,Purchase,,,,,0
Business,146370,4511150,24,569834,1,3,Graduate,Salaried,5,Business Expansion,,,,,0
Business,184462,4567577,360,1300836,0,0,Graduate,Salaried,25,Education,,,,,0
Business,142723,2428733,180,403760,1,1,Not Graduate,Self-Employed,3,Business Expansion,,,,,1
Business,64847,534397,240,115237,1,3,Graduate,Freelancer,0,Purchase,,,,,1
Business,117563,3547949,36,828720,0,1,Not Graduate,Freelancer,17,Refinance,,,,,0
Business,191302,2971168,180,414274,0,3,Graduate,Business Owner,21,Purchase,,,,,0
Business,101545,3192078,60,946449,1,2,Not Graduate,Salaried,25,Purchase,,,,,1
Business,110239,2147995,60,394261,0,1,Graduate,Salaried,8,Business Expansion,,,,,0
Business,28001,795047,60,175689,0,0,Graduate,Salaried,5,Refinance,,,,,0
Business,48535,992308,240,239466,1,1,Not Graduate,Freelancer,5,Education,,,,,1
Business,52011,418393,36,106132,1,2,Not Graduate,Self-Employed,16,Business Expansion,,,,,1
Business,125217,3905297,240,584515,0,3,Graduate,Freelancer,29,Business Expansion,,,,,0
Business,88975,3244152,36,238882,0,4,Graduate,Salaried,23,Purchase,,,,,0
Business,110843,3041212,12,623354,0,4,Graduate,Salaried,15,Refinance,,,,,0
Business,187670,972764,360,161392,0,0,Graduate,Business Owner,4,Purchase,,,,,0
Business,146536,1375703,24,221803,1,2,Graduate,Salaried,13,Education,,,,,1
Business,172458,1674682,120,149754,0,3,Not Graduate,Self-Employed,16,Education,,,,,0
Business,169249,242507,36,52657,0,0,Not Graduate,Business Owner,5,Renovation,,,,,0
Business,171386,4287998,36,899779,1,3,Not Graduate,Salaried,15,Education,,,,,0
Business,34673,2611443,12,261263,0,4,Not Graduate,Self-Employed,29,Purchase,,,,,0
Business,142991,1208617,24,292584,0,1,Graduate,Self-Employed,7,Business Expansion,,,,,0
Business,75553,3993394,12,1056245,1,2,Not Graduate,Self-Employed,8,Renovation,,,,,0
Business,49858,4226983,120,634613,0,0,Not Graduate,Business Owner,17,Education,,,,,0
Business,40762,694175,120,176379,0,0,Not Graduate,Business Owner,16,Purchase,,,,,0
Business,185907,4583268,240,429309,1,2,Graduate,Business Owner,28,Renovation,,,,,1
Business,25316,1666157,180,239872,1,0,Not Graduate,Self-Employed,19,Business Expansion,,,,,1
Business,196857,3411693,180,505102,1,3,Not Graduate,Salaried,3,Business Expansion,,,,,1
Business,95680,4180907,120,949032,1,3,Not Graduate,Freelancer,10,Education,,,,,1
Business,176950,2547036,60,531290,0,2,Not Graduate,Salaried,24,Renovation,,,,,0
Business,34533,2504468,240,673266,1,1,Not Graduate,Freelancer,16,Purchase,,,,,1
Business,106533,2336668,240,369362,0,4,Not Graduate,Self-Employed,28,Refinance,,,,,0
Business,190516,491003,24,84602,0,1,Not Graduate,Self-Employed,13,Education,,,,,0
Business,185123,4692234,240,1396489,0,2,Graduate,Salaried,9,Renovation,,,,,0
Business,192547,3796697,240,387034,1,2,Not Graduate,Self-Employed,5,Business Expansion,,,,,1
Business,127111,3714975,12,648980,0,1,Graduate,Salaried,24,Purchase,,,,,0
Business,31050,2611780,60,637340,1,2,Not Graduate,Freelancer,5,Education,,,,,0
Business,122634,3591628,120,561014,1,1,Graduate,Self-Employed,7,Purchase,,,,,1
Business,70601,1123949,12,103356,1,2,Graduate,Salaried,18,Purchase,,,,,0
Business,28689,4146601,240,1134716,1,3,Not Graduate,Freelancer,18,Education,,,,,1
Business,109116,1490337,180,439984,1,4,Graduate,Freelancer,5,Education,,,,,1
Business,67923,2719420,120,315119,1,2,Graduate,Business Owner,28,Education,,,,,1
Business,153251,4302410,12,448191,1,1,Graduate,Self-Employed,24,Business Expansion,,,,,0
Business,172571,1797082,60,150588,1,4,Not Graduate,Business Owner,30,Refinance,,,,,1
Business,146089,2107147,60,523196,0,3,Graduate,Business Owner,18,Purchase,,,,,0
Business,153081,1808161,12,305210,1,1,Graduate,Salaried,18,Refinance,,,,,0
Business,72240,3082292,120,664706,1,4,Not Graduate,Salaried,8,Renovation,,,,,1
Business,21324,3756534,120,1105639,1,0,Graduate,Business Owner,5,Refinance,,,,,0
Business,61660,4608719,360,468708,1,2,Graduate,Salaried,9,Business Expansion,,,,,1
Business,181753,2779944,240,316020,1,0,Not Graduate,Freelancer,13,Education,,,,,1
Business,197776,3677021,36,846643,0,4,Graduate,Salaried,23,Purchase,,,,,0
Business,44755,599639,240,113996,1,4,Graduate,Freelancer,18,Renovation,,,,,1
Business,43416,1016845,12,265505,1,0,Graduate,Self-Employed,15,Refinance,,,,,0
Business,115053,1063451,24,164760,0,1,Graduate,Salaried,26,Business Expansion,,,,,0
Business,15494,4946887,12,316796,0,4,Graduate,Business Owner,21,Renovation,,,,,0
Business,182631,3119608,36,313455,0,2,Not Graduate,Business Owner,14,Business Expansion,,,,,0
Business,101911,722560,120,135675,1,2,Not Graduate,Self-Employed,18,Refinance,,,,,1
Business,119802,3156998,24,423953,1,3,Not Graduate,Freelancer,16,Business Expansion,,,,,0
Business,144122,2494350,180,653071,0,4,Graduate,Business Owner,7,Refinance,,,,,0
Business,133250,4135843,12,336630,0,2,Graduate,Self-Employed,24,Business Expansion,,,,,0
Business,87803,4106136,36,975772,1,3,Not Graduate,Salaried,6,Education,,,,,0
Business,142274,917479,120,163969,1,4,Not Graduate,Salaried,1,Renovation,,,,,1
Business,180758,3585320,24,670482,1,4,Graduate,Self-Employed,24,Business Expansion,,,,,0
Business,102690,2464486,36,483207,0,1,Graduate,Salaried,8,Purchase,,,,,0
Business,187444,4681091,36,664753,1,2,Not Graduate,Freelancer,30,Purchase,,,,,0
Business,116708,1149962,12,86331,1,1,Not Graduate,Self-Employed,6,Renovation,,,,,0
Business,129205,1316875,36,317133,1,2,Graduate,Freelancer,8,Education,,,,,1
Business,23296,3476197,36,993799,0,2,Not Graduate,Business Owner,6,Renovation,,,,,0
Business,34285,3709311,180,465329,0,2,Graduate,Salaried,26,Education,,,,,0
Business,44914,50716,240,8438,0,1,Graduate,Freelancer,29,Purchase,,,,,0
Business,103500,2519593,36,479656,1,1,Not Graduate,Freelancer,30,Education,,,,,0
Business,82496,4916005,24,655850,1,0,Not Graduate,Self-Employed,11,Refinance,,,,,0
Business,91156,2937560,120,626814,0,2,Graduate,Self-Employed,28,Refinance,,,,,0
Business,119298,4720594,180,632053,1,2,Graduate,Business Owner,12,Education,,,,,1
Business,162477,1222687,24,318603,1,2,Not Graduate,Business Owner,7,Business Expansion,,,,,1
Business,178482,2847658,60,719902,0,4,Not Graduate,Salaried,24,Refinance,,,,,0
Business,16060,703378,24,124815,1,1,Not Graduate,Business Owner,0,Renovation,,,,,0
Business,87035,1594470,24,402450,1,3,Graduate,Business Owner,29,Purchase,,,,,0
Business,160042,674011,24,176606,0,0,Not Graduate,Freelancer,27,Refinance,,,,,0
Business,164337,182586,120,11517,0,3,Graduate,Self-Employed,14,Refinance,,,,,0
Business,161733,3303188,240,622409,0,0,Not Graduate,Self-Employed,5,Education,,,,,0
Business,166167,4837115,36,1305426,1,1,Graduate,Self-Employed,14,Education,,,,,0
Business,198075,646787,180,100381,0,4,Graduate,Business Owner,15,Education,,,,,0
Business,15226,3823929,180,983276,0,1,Not Graduate,Self-Employed,0,Education,,,,,0
Business,28049,1442488,360,181128,1,4,Not Graduate,Salaried,12,Education,,,,,1
Business,46325,319886,12,93255,1,1,Not Graduate,Salaried,9,Purchase,,,,,1
Business,68249,1916870,24,353190,1,1,Not Graduate,Salaried,10,Refinance,,,,,0
Business,82400,4677383,360,690571,1,1,Graduate,Salaried,22,Refinance,,,,,1
Business,91294,1011818,24,161178,1,2,Graduate,Salaried,24,Purchase,,,,,1
Business,107066,4706830,120,1305142,0,1,Not Graduate,Freelancer,25,Education,,,,,0
Business,98037,1507473,12,404703,0,1,Graduate,Self-Employed,26,Business Expansion,,,,,0
Business,21936,2918959,36,305104,0,3,Not Graduate,Freelancer,30,Renovation,,,,,0
Business,56947,2173300,36,396009,1,4,Graduate,Self-Employed,9,Refinance,,,,,0
