Loan_Type,Income,LoanAmount,Tenure,DownPayment,Credit_History,Dependents,Education,EmploymentType,Experience,LoanPurpose,PropertyValue,GoldValue,SecurityValue,CoApplicantIncome,Loan_Approved
Gold,161705,4974399,60,722055,0,4,Not Graduate,Freelancer,26,Business Expansion,,5014777.0,,,0
Gold,152997,3794605,12,491454,0,0,Graduate,Self-Employed,28,Refinance,,3814952.0,,,0
Gold,141948,208261,36,28956,0,0,Graduate,Business Owner,30,Business Expansion,,249896.0,,,0
Gold,144282,4441546,60,448555,0,1,Graduate,Freelancer,24,Business Expansion,,4484769.0,,,0
Gold,68551,2140780,360,245243,1,0,Not Graduate,Business Owner,17,Refinance,,2148144.0,,,1
Gold,134101,4085395,180,323387,0,4,Graduate,Self-Employed,0,Education,,4093031.0,,,0
Gold,195265,3328996,360,177573,1,2,Graduate,Self-Employed,2,Business Expansion,,3347420.0,,,1
Gold,132717,2849001,180,800589,1,1,Graduate,Business Owner,22,Business Expansion,,2888657.0,,,1
Gold,196418,1345198,180,377131,0,0,Not Graduate,Salaried,16,Education,,1369365.0,,,0
Gold,177459,328081,12,48330,1,0,Graduate,Self-Employed,26,Business Expansion,,353991.0,,,1
Gold,165802,2603574,360,723757,0,3,Not Graduate,Freelancer,19,Refinance,,2631127.0,,,0
Gold,22888,2766235,240,727702,0,4,Graduate,Business Owner,7,Renovation,,2784976.0,,,0
Gold,81043,1885089,12,165045,1,1,Not Graduate,Self-Employed,26,Education,,1928914.0,,,0
Gold,38107,3909953,36,500167,1,4,Not Graduate,Freelancer,14,Renovation,,3919553.0,,,0
Gold,82209,4692661,36,1250736,1,4,Graduate,Self-Employed,15,Renovation,,4723493.0,,,0
Gold,197200,1853598,180,206037,0,2,Graduate,Business Owner,7,Purchase,,1890188.0,,,0
Gold,172331,1839796,180,275923,1,2,Not Graduate,Freelancer,13,Business Expansion,,1859158.0,,,1
Gold,68186,4474120,360,550085,1,3,Not Graduate,Salaried,8,Business Expansion,,4515182.0,,,1
Gold,145046,1333057,24,93760,0,0,Graduate,Salaried,1,Purchase,,1373367.0,,,0
Gold,130705,1382683,12,136506,0,3,Graduate,Salaried,24,Renovation,,1402507.0,,,0
Gold,24469,1441712,36,216034,1,3,Graduate,Freelancer,2,Refinance,,1461559.0,,,0
Gold,125103,2397854,24,430245,1,1,Graduate,Salaried,19,Refinance,,2441381.0,,,0
Gold,43684,172839,36,46883,0,3,Graduate,Business Owner,26,Renovation,,219284.0,,,0
Gold,185829,146905,36,17471,0,0,Not Graduate,Self-Employed,4,Refinance,,191305.0,,,0
Gold,57360,791688,360,87010,1,3,Graduate,Business Owner,7,Business Expansion,,831918.0,,,1
Gold,33136,1799564,240,343552,1,1,Not Graduate,Freelancer,5,Refinance,,1821752.0,,,1
Gold,63476,4167089,240,391994,1,4,Graduate,Salaried,1,Education,,4184862.0,,,1
Gold,60723,3946036,360,285173,1,2,Graduate,Business Owner,27,Renovation,,3994594.0,,,1
Gold,99040,4739617,60,1087379,1,1,Not Graduate,Business Owner,15,Education,,4763869.0,,,0
Gold,111994,3560361,120,299977,1,1,Not Graduate,Salaried,30,Business Expansion,,3600732.0,,,1
Gold,83913,4703872,12,1218044,1,1,Graduate,Salaried,19,Business Expansion,,4731837.0,,,0
Gold,157138,857642,24,121403,0,1,Graduate,Freelancer,0,Business Expansion,,890418.0,,,0
Gold,107220,903204,120,98107,1,1,Graduate,Salaried,26,Education,,932587.0,,,1
Gold,52431,2569736,180,312698,1,3,Graduate,Business Owner,11,Purchase,,2597471.0,,,1
Gold,33920,3683103,120,552311,1,1,Graduate,Business Owner,7,Refinance,,3720186.0,,,0
Gold,177404,2695735,240,487219,0,3,Not Graduate,Business Owner,2,Renovation,,2729738.0,,,0
Gold,142129,4049122,36,894127,0,2,Graduate,Business Owner,8,Renovation,,4094998.0,,,0
Gold,148260,1970198,36,161400,1,2,Graduate,Freelancer,26,Education,,1986523.0,,,1
Gold,21526,2383750,360,362126,0,2,Not Graduate,Business Owner,6,Renovation,,2427167.0,,,0
Gold,78233,3296375,240,219070,0,0,Graduate,Freelancer,6,Purchase,,3316104.0,,,0
Gold,36213,4885390,36,271323,0,0,Graduate,Freelancer,12,Purchase,,4893257.0,,,0
Gold,40730,3883893,240,459582,1,3,Not Graduate,Business Owner,21,Purchase,,3920869.0,,,1
Gold,135561,3024840,120,666745,1,1,Graduate,Salaried,13,Education,,3065365.0,,,1
Gold,94501,1065194,180,110237,0,1,Not Graduate,Freelancer,6,Business Expansion,,1104754.0,,,0
Gold,85725,846892,360,138105,0,2,Not Graduate,Salaried,12,Business Expansion,,867956.0,,,0
Gold,125506,3249574,240,969008,0,2,Graduate,Salaried,11,Education,,3269851.0,,,0
Gold,54856,3655198,60,964864,1,0,Not Graduate,Business Owner,9,Refinance,,3677527.0,,,0
Gold,94541,855560,36,46518,0,3,Graduate,Freelancer,8,Renovation,,864084.0,,,0
Gold,18015,51437,36,7838,1,1,Not Graduate,Business Owner,23,Education,,77347.0,,,1
Gold,178273,3366138,36,189081,0,3,Not Graduate,Salaried,9,Education,,3411649.0,,,0
Gold,154311,3813899,120,473984,1,2,Graduate,Self-Employed,7,Business Expansion,,3828917.0,,,1
Gold,121698,3325828,60,263036,1,0,Graduate,Self-Employed,1,Refinance,,3352989.0,,,1
Gold,90785,302980,24,85974,0,1,Graduate,Freelancer,30,Renovation,,319995.0,,,0
Gold,49761,314015,60,84417,0,0,Graduate,Freelancer,21,Refinance,,355299.0,,,0
Gold,82767,4713204,12,1012919,0,4,Graduate,Self-Employed,20,Education,,4735892.0,,,0
Gold,54551,3179905,60,910552,1,0,Not Graduate,Business Owner,6,Renovation,,3190473.0,,,0
Gold,181228,2973378,180,475625,0,3,Graduate,Salaried,7,Renovation,,3009877.0,,,0
Gold,102360,4361479,12,819629,0,3,Not Graduate,Freelancer,26,Purchase,,4403760.0,,,0
Gold,92240,3363483,240,606576,1,4,Graduate,Freelancer,24,Refinance,,3385113.0,,,1
Gold,62134,1024807,36,274215,0,3,Not Graduate,Self-Employed,12,Renovation,,1067864.0,,,0
Gold,91412,4070197,120,551066,1,0,Not Graduate,Freelancer,8,Purchase,,4097575.0,,,1
Gold,165782,3291494,120,214748,0,2,Graduate,Business Owner,21,Purchase,,3299244.0,,,0
Gold,30752,4625386,120,1146157,0,2,Graduate,Salaried,14,Business Expansion,,4639728.0,,,0
Gold,61501,4597150,12,611356,0,0,Graduate,Business Owner,16,Refinance,,4644474.0,,,0
Gold,144629,3226093,360,169341,0,1,Not Graduate,Salaried,9,Business Expansion,,3257420.0,,,0
Gold,106605,1824740,24,209144,0,3,Not Graduate,Freelancer,9,Renovation,,1837425.0,,,0
Gold,137941,4150269,36,1022622,0,0,Graduate,Salaried,3,Renovation,,4199412.0,,,0
Gold,112181,4609505,24,806956,0,3,Not Graduate,Salaried,13,Purchase,,4626161.0,,,0
Gold,144633,3638840,240,351499,0,0,Graduate,Self-Employed,13,Purchase,,3674025.0,,,0
Gold,186181,1595047,60,100605,1,4,Graduate,Self-Employed,7,Education,,1606990.0,,,1
Gold,133891,522269,240,71691,1,1,Not Graduate,Self-Employed,1,Refinance,,541115.0,,,1
Gold,120237,3219529,120,344323,0,1,Graduate,Freelancer,12,Purchase,,3245918.0,,,0
Gold,182908,2549996,240,430365,1,2,Graduate,Business Owner,6,Purchase,,2579784.0,,,1
Gold,147069,1899816,24,324499,0,2,Graduate,Freelancer,22,Renovation,,1916248.0,,,0
Gold,197280,1359062,60,227472,0,4,Not Graduate,Freelancer,30,Education,,1405266.0,,,0
Gold,39765,882070,360,129597,1,1,Graduate,Self-Employed,20,Refinance,,894543.0,,,1
Gold,34289,747502,60,60293,0,2,Not Graduate,Salaried,24,Renovation,,753709.0,,,0
Gold,157970,2052671,120,222615,0,4,Not Graduate,Salaried,0,Business Expansion,,2092232.0,,,0
Gold,60937,2182114,360,440818,0,2,Graduate,Salaried,4,Renovation,,2203048.0,,,0
Gold,90175,3092285,60,628256,0,3,Graduate,Self-Employed,11,Purchase,,3108452.0,,,0
Gold,81484,4876009,120,431942,1,2,Graduate,Business Owner,24,Education,,4910100.0,,,1
Gold,148461,2229314,24,320272,0,4,Graduate,Business Owner,0,Education,,2243478.0,,,0
Gold,77239,4923048,120,818794,1,1,Not Graduate,Self-Employed,16,Education,,4942595.0,,,1
Gold,164835,2603413,120,304087,0,2,Not Graduate,Business Owner,14,Renovation,,2610512.0,,,0
Gold,67815,1146676,120,292761,0,4,Graduate,Business Owner,30,Education,,1194846.0,,,0
Gold,56032,433617,60,88843,0,4,Not Graduate,Freelancer,18,Refinance,,451329.0,,,0
Gold,24843,4729073,120,497841,1,4,Graduate,Freelancer,6,Education,,4745440.0,,,0
Gold,194955,2111261,120,515590,1,3,Graduate,Salaried,15,Renovation,,2126472.0,,,1
Gold,160980,2597131,120,427936,0,2,Not Graduate,Salaried,11,Education,,2632650.0,,,0
Gold,145910,4926389,36,581421,1,0,Graduate,Freelancer,26,Purchase,,4952517.0,,,0
Gold,197197,520282,60,140984,0,1,Graduate,Freelancer,5,Purchase,,566413.0,,,0
Gold,104625,843175,240,52876,1,0,Graduate,Salaried,29,Education,,875215.0,,,1
Gold,101182,2990309,12,418111,0,4,Graduate,Business Owner,4,Business Expansion,,3000442.0,,,0
Gold,172701,925072,24,225644,0,0,Not Graduate,Salaried,25,Business Expansion,,956768.0,,,0
Gold,134041,1126100,240,224017,1,4,Graduate,Self-Employed,5,Renovation,,1134864.0,,,1
Gold,59082,1802886,240,504549,0,0,Not Graduate,Business Owner,28,Business Expansion,,1808545.0,,,0
Gold,101296,2588598,60,378145,1,0,Not Graduate,Salaried,21,Purchase,,2628474.0,,,1
Gold,85002,3321875,60,503367,0,2,Not Graduate,Salaried,1,Refinance,,3345775.0,,,0
Gold,198654,2662080,24,144951,1,4,Not Graduate,Business Owner,2,Education,,2685816.0,,,0
Gold,191160,3815466,24,500758,0,2,Graduate,Self-Employed,19,Purchase,,3858005.0,,,0
Gold,73423,2237224,12,446042,1,1,Graduate,Self-Employed,8,Renovation,,2278567.0,,,0
Gold,44408,3033736,360,491190,0,4,Not Graduate,Salaried,27,Renovation,,3075296.0,,,0
Gold,18234,2621089,60,762846,1,3,Graduate,Salaried,23,Purchase,,2652967.0,,,0
Gold,65285,1007309,120,182341,1,0,Graduate,Salaried,21,Refinance,,1031908.0,,,1
Gold,115885,217600,240,12253,0,4,Not Graduate,Business Owner,26,Purchase,,263395.0,,,0
Gold,41059,1800586,12,314952,1,1,Graduate,Business Owner,8,Business Expansion,,1849110.0,,,0
Gold,95363,4981563,36,841284,0,0,Graduate,Freelancer,26,Education,,5001882.0,,,0
Gold,197971,1690099,12,389136,1,2,Not Graduate,Salaried,29,Renovation,,1734823.0,,,0
Gold,47262,2269342,120,616577,1,2,Graduate,Business Owner,30,Education,,2294734.0,,,1
Gold,180014,4670327,12,329200,1,0,Not Graduate,Freelancer,26,Renovation,,4687928.0,,,0
Gold,45314,3137660,360,632858,1,4,Graduate,Self-Employed,12,Business Expansion,,3149930.0,,,1
Gold,185119,4196575,180,390197,0,1,Not Graduate,Business Owner,20,Refinance,,4244403.0,,,0
Gold,32927,848081,12,71681,0,4,Not Graduate,Salaried,14,Renovation,,867322.0,,,0
Gold,143240,2512112,60,539921,1,1,Graduate,Salaried,23,Refinance,,2548551.0,,,1
Gold,148380,4654944,180,349576,0,0,Not Graduate,Self-Employed,7,Business Expansion,,4665501.0,,,0
Gold,96909,4283505,36,461039,1,2,Not Graduate,Freelancer,11,Business Expansion,,4301426.0,,,0
Gold,64816,3174575,60,542901,1,4,Not Graduate,Self-Employed,22,Business Expansion,,3212853.0,,,0
Gold,110830,4756876,24,376048,0,3,Not Graduate,Freelancer,29,Refinance,,4800661.0,,,0
Gold,141560,4098902,24,679929,0,2,Graduate,Freelancer,8,Refinance,,4131674.0,,,0
Gold,70349,2949822,36,230519,0,0,Graduate,Self-Employed,24,Renovation,,2955965.0,,,0
Gold,21185,2676894,180,771012,1,3,Not Graduate,Business Owner,9,Business Expansion,,2703266.0,,,1
Gold,53960,2884981,120,181281,0,0,Graduate,Salaried,29,Purchase,,2897982.0,,,0
Gold,147636,2489245,240,203609,0,1,Not Graduate,Salaried,22,Education,,2506084.0,,,0
Gold,83389,2882714,240,452795,0,4,Not Graduate,Self-Employed,22,Renovation,,2917001.0,,,0
Gold,150023,1759827,60,419245,0,4,Not Graduate,Freelancer,25,Refinance,,1807710.0,,,0
Gold,111110,4350426,24,591202,1,3,Graduate,Business Owner,25,Business Expansion,,4398907.0,,,0
Gold,115278,4025740,240,732062,1,3,Graduate,Business Owner,22,Purchase,,4067876.0,,,1
Gold,58674,1394814,360,392351,1,0,Graduate,Freelancer,5,Refinance,,1407670.0,,,1
Gold,181490,4236645,360,653626,1,2,Not Graduate,Salaried,26,Education,,4254609.0,,,1
Gold,185958,3976102,12,977807,1,1,Not Graduate,Freelancer,24,Renovation,,4002211.0,,,0
Gold,130192,655219,360,33179,0,1,Graduate,Freelancer,20,Education,,673282.0,,,0
Gold,76227,2453220,120,668890,0,2,Graduate,Salaried,24,Purchase,,2482674.0,,,0
Gold,34364,209615,180,25069,0,0,Not Graduate,Freelancer,24,Business Expansion,,236692.0,,,0
Gold,41269,4712061,240,488725,1,1,Graduate,Self-Employed,28,Education,,4724861.0,,,1
Gold,187106,4555770,60,535420,1,4,Graduate,Business Owner,3,Renovation,,4568174.0,,,1
Gold,156000,537513,24,124051,1,3,Graduate,Self-Employed,2,Refinance,,573272.0,,,1
Gold,105697,3405270,60,965335,1,4,Not Graduate,Freelancer,15,Refinance,,3447524.0,,,1
Gold,101541,559070,240,36501,0,3,Not Graduate,Salaried,25,Business Expansion,,586581.0,,,0
Gold,28153,263540,60,36836,1,3,Not Graduate,Self-Employed,17,Refinance,,301884.0,,,1
Gold,141280,3197548,60,388872,0,4,Not Graduate,Freelancer,19,Business Expansion,,3219551.0,,,0
Gold,185529,2472505,180,169840,1,1,Graduate,Salaried,26,Renovation,,2501872.0,,,1
Gold,109657,267904,180,31893,0,0,Graduate,Business Owner,25,Education,,273181.0,,,0
Gold,26618,3373227,24,354899,1,4,Not Graduate,Salaried,24,Renovation,,3416366.0,,,0
Gold,52349,4028037,36,484923,1,2,Graduate,Self-Employed,30,Refinance,,4062330.0,,,0
Gold,111413,4020786,12,523492,0,2,Not Graduate,Salaried,4,Purchase,,4045123.0,,,0
Gold,144506,1213476,120,194352,1,0,Graduate,Freelancer,8,Renovation,,1238315.0,,,1
Gold,143262,2553891,180,439201,0,4,Graduate,Self-Employed,1,Refinance,,2568228.0,,,0
Gold,148651,3459469,120,893115,0,3,Not Graduate,Freelancer,6,Education,,3497873.0,,,0
Gold,91521,2985389,360,179823,0,3,Graduate,Salaried,9,Renovation,,3008035.0,,,0
Gold,35733,91623,360,5662,0,1,Graduate,Salaried,0,Business Expansion,,138261.0,,,0
Gold,164055,4230529,240,1100613,1,4,Not Graduate,Self-Employed,26,Business Expansion,,4248373.0,,,1
Gold,90618,2964573,12,158678,0,3,Graduate,Freelancer,18,Purchase,,2978622.0,,,0
Gold,152484,882700,360,54262,1,3,Graduate,Freelancer,14,Renovation,,912694.0,,,1
Gold,17906,972124,60,290203,1,4,Graduate,Self-Employed,28,Education,,1007961.0,,,0
Gold,97651,3843855,180,1019814,0,1,Graduate,Self-Employed,0,Renovation,,3858162.0,,,0
Gold,47483,1843217,36,231670,1,1,Not Graduate,Business Owner,23,Education,,1861495.0,,,0
Gold,139037,955894,12,195842,0,3,Graduate,Business Owner,25,Refinance,,1005448.0,,,0
Gold,158185,4212531,12,502267,0,2,Not Graduate,Business Owner,29,Education,,4252646.0,,,0
Gold,115420,1046136,120,262875,0,2,Graduate,Salaried,18,Purchase,,1075229.0,,,0
Gold,147428,2808415,60,146584,0,3,Not Graduate,Self-Employed,7,Purchase,,2817136.0,,,0
Gold,62947,1372056,36,202118,1,1,Not Graduate,Self-Employed,2,Renovation,,1397171.0,,,0
Gold,37671,297740,36,53278,0,4,Not Graduate,Salaried,9,Education,,336743.0,,,0
Gold,15571,3954947,360,918246,1,3,Graduate,Self-Employed,23,Business Expansion,,3976349.0,,,0
Gold,65986,2699312,360,478088,0,4,Graduate,Salaried,17,Education,,2727469.0,,,0
Gold,110990,2631941,180,435644,0,1,Graduate,Business Owner,8,Renovation,,2663346.0,,,0
Gold,80007,2958944,24,806812,0,0,Not Graduate,Business Owner,6,Renovation,,2987962.0,,,0
Gold,138524,2322740,240,416402,1,4,Not Graduate,Business Owner,13,Education,,2361398.0,,,1
Gold,125189,367222,12,68703,1,1,Graduate,Business Owner,11,Refinance,,374253.0,,,1
Gold,30955,4869868,180,1295544,0,0,Graduate,Freelancer,24,Purchase,,4876086.0,,,0
Gold,22321,2775358,12,357763,1,0,Graduate,Salaried,29,Purchase,,2820934.0,,,0
Gold,121628,561008,120,29263,0,3,Not Graduate,Self-Employed,23,Education,,580088.0,,,0
Gold,49700,3686960,12,928590,0,1,Not Graduate,Freelancer,19,Refinance,,3718902.0,,,0
Gold,185597,1249046,60,276003,0,3,Graduate,Self-Employed,29,Education,,1257969.0,,,0
Gold,26994,367379,240,95872,1,1,Not Graduate,Salaried,17,Purchase,,391189.0,,,1
Gold,62809,2158553,36,310621,0,2,Not Graduate,Self-Employed,27,Education,,2185209.0,,,0
Gold,112847,432623,120,117775,1,0,Graduate,Self-Employed,28,Business Expansion,,476932.0,,,1
Gold,113412,1911069,60,179942,1,1,Not Graduate,Business Owner,12,Purchase,,1936149.0,,,1
Gold,139113,2439304,12,138126,1,3,Not Graduate,Freelancer,10,Business Expansion,,2475171.0,,,0
Gold,79351,2550976,360,503951,1,0,Graduate,Business Owner,12,Education,,2558666.0,,,1
Gold,156641,3453949,360,472656,0,1,Graduate,Freelancer,4,Purchase,,3462912.0,,,0
Gold,121009,1985976,36,354427,1,2,Not Graduate,Salaried,22,Education,,2000578.0,,,1
Gold,177487,4819675,12,1019183,1,4,Graduate,Business Owner,14,Business Expansion,,4840278.0,,,0
Gold,71290,3140045,120,607919,1,0,Graduate,Self-Employed,0,Business Expansion,,3152720.0,,,1
Gold,150819,4373320,180,462570,1,4,Graduate,Salaried,9,Education,,4408776.0,,,1
Gold,164761,2527909,12,200052,1,4,Graduate,Salaried,28,Purchase,,2542513.0,,,0
Gold,123393,3466602,24,870851,0,4,Graduate,Business Owner,7,Renovation,,3494457.0,,,0
Gold,95121,3656378,120,874839,1,4,Not Graduate,Salaried,25,Purchase,,3693291.0,,,1
Gold,99500,153981,180,20066,0,1,Not Graduate,Freelancer,6,Business Expansion,,160339.0,,,0
Gold,153286,3189105,60,254179,1,0,Not Graduate,Self-Employed,6,Business Expansion,,3225733.0,,,1
Gold,160784,1896096,180,335220,1,0,Not Graduate,Self-Employed,13,Education,,1929458.0,,,1
Gold,65453,122566,24,9510,1,3,Not Graduate,Salaried,7,Education,,132097.0,,,1
Gold,136372,4215753,120,440724,1,0,Not Graduate,Self-Employed,4,Renovation,,4249246.0,,,1
Gold,169750,3126316,360,758115,1,4,Not Graduate,Business Owner,4,Business Expansion,,3154498.0,,,1
Gold,98834,4227482,360,584323,1,4,Not Graduate,Self-Employed,26,Business Expansion,,4260646.0,,,1
Gold,165016,3715191,36,340837,0,3,Not Graduate,Salaried,11,Purchase,,3755398.0,,,0
Gold,120816,2334493,24,139725,0,1,Graduate,Business Owner,13,Renovation,,2345801.0,,,0
Gold,133490,627143,60,38348,1,4,Graduate,Self-Employed,3,Purchase,,656690.0,,,1
Gold,101068,160926,60,11314,0,2,Graduate,Salaried,3,Refinance,,187520.0,,,0
Gold,92924,3493568,360,425362,1,4,Not Graduate,Salaried,2,Education,,3512514.0,,,1
Gold,49069,296404,12,81941,0,3,Not Graduate,Salaried,16,Business Expansion,,313578.0,,,0
Gold,137476,1513881,36,226042,0,3,Not Graduate,Business Owner,11,Purchase,,1560440.0,,,0
Gold,73431,2444471,60,274135,0,2,Not Graduate,Freelancer,30,Refinance,,2467344.0,,,0
Gold,154355,1699566,360,408344,0,3,Not Graduate,Salaried,7,Business Expansion,,1722027.0,,,0
Gold,58497,971446,24,283546,1,1,Graduate,Salaried,24,Business Expansion,,1010998.0,,,1
Gold,78841,2198117,360,291653,0,4,Graduate,Freelancer,1,Purchase,,2210099.0,,,0
Gold,105607,1277998,180,187464,1,3,Not Graduate,Self-Employed,21,Business Expansion,,1298350.0,,,1
Gold,33778,803745,60,78080,0,4,Graduate,Salaried,15,Renovation,,845000.0,,,0
Gold,67531,1491892,180,410501,0,1,Graduate,Self-Employed,17,Business Expansion,,1505299.0,,,0
Gold,139985,4698505,24,1365834,0,0,Not Graduate,Business Owner,10,Business Expansion,,4731604.0,,,0
Gold,139211,4900307,120,797548,0,4,Not Graduate,Self-Employed,25,Renovation,,4919235.0,,,0
Gold,174592,4025117,12,877051,1,4,Graduate,Business Owner,21,Purchase,,4051753.0,,,0
Gold,43864,3723093,36,985765,0,3,Not Graduate,Freelancer,13,Purchase,,3773022.0,,,0
Gold,51524,3806662,180,992554,0,0,Graduate,Freelancer,26,Business Expansion,,3819573.0,,,0
Gold,86449,3215998,36,655007,0,4,Graduate,Self-Employed,24,Refinance,,3241818.0,,,0
Gold,172276,2332256,120,510094,1,3,Graduate,Self-Employed,7,Refinance,,2337300.0,,,1
Gold,106669,786236,360,138941,0,2,Not Graduate,Business Owner,29,Purchase,,797231.0,,,0
Gold,135952,1450233,240,207688,0,4,Graduate,Freelancer,19,Purchase,,1457727.0,,,0
Gold,28275,2312089,12,426785,1,4,Not Graduate,Freelancer,30,Refinance,,2339524.0,,,0
Gold,73004,3609902,120,540957,1,1,Not Graduate,Freelancer,7,Renovation,,3629616.0,,,1
Gold,175023,1415025,60,244888,1,2,Graduate,Freelancer,13,Education,,1432099.0,,,1
Gold,101642,2793294,360,425659,1,3,Graduate,Freelancer,17,Renovation,,2838929.0,,,1
Gold,36613,4334857,12,732634,0,3,Graduate,Business Owner,11,Renovation,,4381441.0,,,0
Gold,19507,4010673,120,214741,1,4,Not Graduate,Freelancer,8,Renovation,,4023346.0,,,0
Gold,136200,3672706,240,1075739,0,0,Graduate,Salaried,22,Business Expansion,,3690274.0,,,0
Gold,61032,737576,240,90622,0,3,Graduate,Self-Employed,14,Purchase,,782419.0,,,0
Gold,147551,4919717,60,588556,0,2,Graduate,Freelancer,5,Education,,4958540.0,,,0
Gold,190261,1077786,120,266421,0,0,Not Graduate,Freelancer,8,Purchase,,1123484.0,,,0
Gold,110566,4626795,180,1264213,1,0,Not Graduate,Business Owner,27,Purchase,,4668501.0,,,1
Gold,169516,4255940,240,352466,1,2,Not Graduate,Business Owner,28,Education,,4265357.0,,,1
Gold,132640,2844054,120,627696,0,3,Not Graduate,Freelancer,19,Purchase,,2884615.0,,,0
Gold,117185,3092290,60,687164,0,4,Not Graduate,Business Owner,29,Education,,3101115.0,,,0
Gold,137589,2283797,240,490288,1,1,Not Graduate,Business Owner,15,Renovation,,2319549.0,,,1
Gold,22990,2523460,24,594564,1,0,Graduate,Freelancer,15,Purchase,,2547426.0,,,0
Gold,54885,1476531,180,155110,0,2,Not Graduate,Business Owner,27,Renovation,,1522231.0,,,0
Gold,156337,3913679,60,432466,0,4,Graduate,Salaried,6,Refinance,,3940931.0,,,0
Gold,178781,4227295,24,281320,0,3,Not Graduate,Salaried,17,Education,,4252326.0,,,0
Gold,95417,2953494,24,366218,1,0,Not Graduate,Self-Employed,1,Education,,2996994.0,,,0
Gold,114490,3979794,120,347098,1,1,Graduate,Business Owner,21,Business Expansion,,4026051.0,,,1
Gold,111107,4142710,24,1124732,0,3,Not Graduate,Salaried,14,Purchase,,4192047.0,,,0
Gold,178833,3414490,12,457611,1,3,Graduate,Business Owner,5,Purchase,,3452536.0,,,0
Gold,165791,2124318,36,591337,1,2,Not Graduate,Freelancer,4,Renovation,,2155660.0,,,1
Gold,97667,3412914,360,182231,1,3,Not Graduate,Self-Employed,20,Business Expansion,,3425759.0,,,1
Gold,125792,730472,24,161222,0,3,Not Graduate,Salaried,25,Purchase,,736235.0,,,0
Gold,89441,2709743,24,508952,0,1,Graduate,Business Owner,7,Refinance,,2744392.0,,,0
Gold,85236,1707290,120,128215,0,0,Not Graduate,Business Owner,14,Purchase,,1748927.0,,,0
Gold,176946,434548,180,79082,1,0,Graduate,Freelancer,29,Education,,465907.0,,,1
Gold,88905,2587725,12,503449,0,3,Graduate,Salaried,20,Renovation,,2596907.0,,,0
Gold,148722,803841,60,186375,0,1,Graduate,Self-Employed,3,Education,,840051.0,,,0
Gold,76632,4952578,180,565720,0,4,Graduate,Self-Employed,0,Purchase,,4980501.0,,,0
Gold,100558,4035866,36,924065,1,0,Graduate,Salaried,27,Refinance,,4082042.0,,,0
Gold,40583,4178602,60,563078,1,3,Not Graduate,Self-Employed,8,Education,,4217377.0,,,0
Gold,143270,2485923,24,611101,0,3,Not Graduate,Business Owner,10,Purchase,,2518830.0,,,0
Gold,116282,3401983,60,806213,1,4,Not Graduate,Freelancer,1,Business Expansion,,3438681.0,,,1
Gold,182145,4301025,60,1063627,0,1,Not Graduate,Salaried,17,Education,,4323711.0,,,0
Gold,158984,3038469,12,304999,0,1,Not Graduate,Business Owner,25,Education,,3087704.0,,,0
Gold,56596,722207,120,180637,0,2,Not Graduate,Salaried,28,Business Expansion,,750395.0,,,0
Gold,74475,2768052,360,827940,1,4,Graduate,Salaried,22,Education,,2780102.0,,,1
Gold,26368,3702641,120,400761,1,1,Graduate,Business Owner,18,Education,,3712525.0,,,0
Gold,23317,4678003,60,1366534,0,3,Not Graduate,Business Owner,12,Purchase,,4720134.0,,,0
Gold,161438,3255799,240,722722,1,0,Not Graduate,Business Owner,16,Business Expansion,,3275810.0,,,1
Gold,65105,2138132,120,615367,1,4,Not Graduate,Salaried,14,Refinance,,2182325.0,,,1
Gold,73271,3357926,240,641361,0,3,Graduate,Business Owner,29,Purchase,,3404853.0,,,0
Gold,15621,1890206,12,518478,1,3,Not Graduate,Freelancer,15,Purchase,,1914835.0,,,0
Gold,49841,1376565,360,99751,1,4,Not Graduate,Self-Employed,25,Refinance,,1425382.0,,,1
Gold,37655,1484708,120,333904,0,1,Not Graduate,Self-Employed,22,Business Expansion,,1496163.0,,,0
Gold,130995,3249739,12,608333,0,3,Not Graduate,Freelancer,12,Education,,3256074.0,,,0
Gold,183079,3409325,24,576963,0,3,Not Graduate,Freelancer,9,Education,,3426408.0,,,0
Gold,157446,1028088,36,200697,1,3,Not Graduate,Self-Employed,14,Business Expansion,,1052248.0,,,1
Gold,56432,3494509,36,352959,1,3,Graduate,Salaried,6,Business Expansion,,3512935.0,,,0
Gold,36180,4213239,240,243752,0,4,Not Graduate,Salaried,8,Refinance,,4239043.0,,,0
Gold,53052,4885580,120,638212,1,2,Graduate,Self-Employed,3,Purchase,,4933005.0,,,0
Gold,83962,278970,60,23747,0,0,Not Graduate,Freelancer,6,Refinance,,286200.0,,,0
Gold,199714,2743445,180,747073,1,1,Not Graduate,Salaried,7,Business Expansion,,2759686.0,,,1
Gold,92424,2915846,36,846850,0,1,Graduate,Freelancer,26,Refinance,,2921137.0,,,0
Gold,150328,248030,360,24137,0,1,Graduate,Business Owner,26,Renovation,,268592.0,,,0
Gold,29621,3066150,36,721218,1,2,Not Graduate,Business Owner,10,Education,,3080832.0,,,0
Gold,167632,2976291,120,877893,1,3,Not Graduate,Freelancer,13,Business Expansion,,3019407.0,,,1
Gold,144657,1447885,360,222719,0,4,Graduate,Business Owner,4,Refinance,,1470626.0,,,0
Gold,58288,602504,240,153410,1,2,Not Graduate,Salaried,13,Renovation,,641044.0,,,1
Gold,117373,307114,360,31617,0,2,Not Graduate,Freelancer,8,Education,,325105.0,,,0
