Loan_Type,Income,LoanAmount,Tenure,DownPayment,Credit_History,Dependents,Education,EmploymentType,Experience,LoanPurpose,PropertyValue,GoldValue,SecurityValue,CoApplicantIncome,Loan_Approved
Gold,96644,64686,36,4270,0,3,Graduate,Freelancer,20,Business Expansion,,72589.0,,,0
Gold,185934,387163,180,36058,0,4,Not Graduate,Business Owner,24,Renovation,,406008.0,,,0
Gold,45971,2602725,120,276365,0,2,Not Graduate,Salaried,21,Renovation,,2650032.0,,,0
Gold,131539,2567083,120,468400,0,1,Not Graduate,Business Owner,24,Education,,2592513.0,,,0
Gold,130676,3802821,360,343406,1,1,Not Graduate,Salaried,1,Refinance,,3818819.0,,,1
Gold,24039,4476216,180,1257076,0,4,Graduate,Business Owner,28,Education,,4482619.0,,,0
Gold,162356,685222,360,162370,1,0,Not Graduate,Business Owner,29,Purchase,,722871.0,,,1
Gold,31248,80360,60,18312,1,1,Graduate,Self-Employed,11,Education,,90321.0,,,1
Gold,25279,279199,120,64682,1,4,Not Graduate,Self-Employed,8,Education,,292615.0,,,1
Gold,24225,152912,36,33477,0,2,Graduate,Self-Employed,16,Business Expansion,,161593.0,,,0
Gold,24218,3619651,240,526408,1,0,Graduate,Business Owner,30,Education,,3645840.0,,,0
Gold,136141,3518534,360,226927,1,3,Graduate,Business Owner,9,Education,,3529573.0,,,1
Gold,85747,3053433,36,647587,1,0,Graduate,Freelancer,25,Purchase,,3068376.0,,,0
Gold,110625,744031,24,99387,0,3,Graduate,Salaried,25,Business Expansion,,759275.0,,,0
Gold,59215,3843431,12,1015173,0,2,Graduate,Salaried,23,Education,,3868303.0,,,0
Gold,154865,2573814,24,196626,0,2,Not Graduate,Self-Employed,20,Business Expansion,,2583037.0,,,0
Gold,152907,1177811,180,312706,1,0,Graduate,Freelancer,22,Refinance,,1199830.0,,,1
Gold,66837,1746714,240,143018,0,3,Graduate,Business Owner,12,Business Expansion,,1783988.0,,,0
Gold,191247,4469193,12,1088775,1,1,Graduate,Self-Employed,1,Business Expansion,,4514494.0,,,0
Gold,31715,3699329,60,227821,0,3,Graduate,Self-Employed,30,Refinance,,3720154.0,,,0
Gold,117209,3730595,240,996661,1,4,Graduate,Self-Employed,7,Business Expansion,,3754885.0,,,1
Gold,144035,1641802,180,95138,1,4,Not Graduate,Salaried,4,Purchase,,1655788.0,,,1
Gold,187974,1354043,36,90977,0,3,Graduate,Self-Employed,25,Renovation,,1376197.0,,,0
Gold,170245,2339326,120,649933,0,2,Graduate,Self-Employed,28,Renovation,,2385710.0,,,0
Gold,175251,816594,120,100127,0,4,Not Graduate,Freelancer,27,Purchase,,846410.0,,,0
Gold,100360,2451936,60,703012,0,4,Graduate,Business Owner,16,Business Expansion,,2482788.0,,,0
Gold,181440,4500616,36,755668,1,1,Not Graduate,Salaried,28,Business Expansion,,4545110.0,,,0
Gold,193016,4415100,360,1028088,0,0,Graduate,Salaried,2,Refinance,,4428947.0,,,0
Gold,112231,173248,240,26155,0,1,Not Graduate,Business Owner,0,Purchase,,195363.0,,,0
Gold,66752,1519713,12,440286,1,2,Graduate,Business Owner,11,Purchase,,1541648.0,,,0
Gold,80251,2207098,60,616346,1,4,Graduate,Freelancer,8,Business Expansion,,2250648.0,,,1
Gold,171281,2455004,36,445428,0,2,Not Graduate,Salaried,25,Refinance,,2488642.0,,,0
Gold,135533,2524981,24,555407,0,0,Not Graduate,Salaried,23,Renovation,,2549061.0,,,0
Gold,114790,2615285,24,326667,0,4,Graduate,Salaried,28,Education,,2665258.0,,,0
Gold,127370,4964992,360,768999,0,1,Graduate,Freelancer,12,Renovation,,4997398.0,,,0
Gold,114673,4391148,12,819035,1,0,Not Graduate,Freelancer,12,Education,,4421783.0,,,0
Gold,85199,3162384,36,553420,1,0,Graduate,Freelancer,28,Education,,3173894.0,,,0
Gold,162664,2347692,12,271662,1,4,Not Graduate,Salaried,2,Business Expansion,,2364812.0,,,0
Gold,164225,3400127,36,900408,1,0,Not Graduate,Self-Employed,26,Education,,3432511.0,,,1
Gold,44393,4993459,36,1170650,1,0,Graduate,Business Owner,15,Refinance,,5011677.0,,,0
Gold,23548,1038463,120,129201,1,0,Not Graduate,Freelancer,8,Education,,1074063.0,,,1
Gold,159651,3620390,24,770069,1,2,Not Graduate,Business Owner,9,Renovation,,3631347.0,,,0
Gold,116110,2977677,60,453689,0,2,Not Graduate,Salaried,9,Refinance,,2994223.0,,,0
Gold,153395,2488535,240,373429,0,2,Not Graduate,Freelancer,24,Refinance,,2509464.0,,,0
Gold,19232,876565,240,233094,0,0,Not Graduate,Self-Employed,20,Refinance,,893075.0,,,0
Gold,42173,3633855,12,218581,1,2,Graduate,Self-Employed,24,Refinance,,3682601.0,,,0
Gold,142663,4073378,12,224742,0,3,Not Graduate,Freelancer,8,Purchase,,4113716.0,,,0
Gold,165093,4412970,360,1211893,1,3,Graduate,Business Owner,0,Renovation,,4462343.0,,,1
Gold,39176,3562354,180,614325,0,3,Not Graduate,Salaried,8,Business Expansion,,3575500.0,,,0
Gold,162448,2916661,180,625983,0,0,Graduate,Freelancer,18,Purchase,,2946977.0,,,0
Gold,171862,1353632,360,289358,0,2,Graduate,Business Owner,29,Business Expansion,,1369136.0,,,0
Gold,141134,86537,12,10595,0,3,Graduate,Self-Employed,28,Renovation,,109320.0,,,0
Gold,34921,3734799,120,746650,1,4,Graduate,Self-Employed,26,Business Expansion,,3767327.0,,,0
Gold,113758,2082934,180,307859,1,3,Not Graduate,Business Owner,10,Business Expansion,,2094355.0,,,1
Gold,137243,2047639,360,463187,1,0,Not Graduate,Business Owner,0,Refinance,,2092431.0,,,1
Gold,174755,2925823,12,697030,0,0,Graduate,Business Owner,14,Purchase,,2955849.0,,,0
Gold,80709,2986005,120,483767,1,4,Graduate,Self-Employed,28,Education,,2992405.0,,,1
Gold,157785,1075215,12,134921,1,0,Graduate,Salaried,6,Purchase,,1117549.0,,,1
Gold,31676,3442072,12,481738,1,1,Graduate,Salaried,11,Renovation,,3473479.0,,,0
Gold,77945,2101115,36,373670,0,0,Graduate,Freelancer,22,Business Expansion,,2121091.0,,,0
Gold,123649,707168,36,134823,1,3,Graduate,Salaried,29,Renovation,,729745.0,,,1
Gold,152545,3675216,36,991451,1,4,Not Graduate,Freelancer,24,Purchase,,3686321.0,,,1
Gold,123744,3829926,180,845926,1,1,Graduate,Business Owner,15,Education,,3846557.0,,,1
Gold,42747,4959841,60,1457315,1,2,Graduate,Salaried,28,Refinance,,5008267.0,,,0
Gold,73287,3249779,60,182582,1,3,Graduate,Self-Employed,2,Education,,3298044.0,,,0
Gold,59780,3395395,60,801013,1,1,Graduate,Self-Employed,16,Purchase,,3444709.0,,,0
Gold,143775,2081476,240,405239,0,2,Graduate,Self-Employed,25,Education,,2103502.0,,,0
Gold,138472,4940149,360,954577,0,1,Graduate,Freelancer,10,Renovation,,4978560.0,,,0
Gold,35465,1453849,12,355158,0,0,Not Graduate,Self-Employed,13,Purchase,,1468583.0,,,0
Gold,93622,3430337,24,927883,0,3,Not Graduate,Business Owner,2,Refinance,,3435709.0,,,0
Gold,105251,1672639,360,160471,0,1,Not Graduate,Business Owner,26,Purchase,,1698214.0,,,0
Gold,83542,2448734,240,657714,1,1,Graduate,Business Owner,27,Refinance,,2492040.0,,,1
Gold,115201,2403961,12,178415,0,1,Graduate,Self-Employed,16,Education,,2427646.0,,,0
Gold,42824,2221225,360,284135,1,1,Graduate,Salaried,5,Refinance,,2267127.0,,,1
Gold,97782,2948329,12,677918,0,0,Not Graduate,Self-Employed,5,Refinance,,2957639.0,,,0
Gold,185822,1193763,12,140058,0,4,Not Graduate,Freelancer,21,Renovation,,1222526.0,,,0
Gold,78139,1232287,60,129752,1,1,Not Graduate,Self-Employed,3,Renovation,,1245874.0,,,1
Gold,139866,2669605,60,519944,1,0,Not Graduate,Freelancer,18,Renovation,,2698809.0,,,1
Gold,44063,3360002,60,380184,0,1,Not Graduate,Business Owner,30,Refinance,,3401976.0,,,0
Gold,146240,857173,180,141893,0,3,Not Graduate,Freelancer,9,Education,,886773.0,,,0
Gold,42658,4840490,240,1172522,0,3,Not Graduate,Business Owner,4,Refinance,,4866936.0,,,0
Gold,49475,4031381,180,676783,1,1,Not Graduate,Business Owner,0,Refinance,,4045742.0,,,1
Gold,164223,3127714,180,215446,1,2,Graduate,Salaried,3,Purchase,,3151827.0,,,1
Gold,76432,3370359,36,374686,1,4,Not Graduate,Self-Employed,23,Refinance,,3404023.0,,,0
Gold,114881,2458030,180,425685,1,2,Graduate,Business Owner,25,Renovation,,2507582.0,,,1
Gold,167414,2278019,180,552851,1,4,Not Graduate,Salaried,16,Purchase,,2295931.0,,,1
Gold,121504,2887157,120,741997,0,0,Graduate,Business Owner,9,Renovation,,2909098.0,,,0
Gold,15444,2336054,360,205595,1,0,Not Graduate,Self-Employed,24,Refinance,,2374708.0,,,1
Gold,84190,2599352,360,353680,0,0,Not Graduate,Self-Employed,5,Purchase,,2646038.0,,,0
Gold,107934,2114081,24,492287,0,0,Not Graduate,Self-Employed,13,Refinance,,2123579.0,,,0
Gold,77127,3310300,24,518665,1,2,Graduate,Salaried,12,Purchase,,3342553.0,,,0
Gold,48176,964567,36,140563,0,4,Not Graduate,Business Owner,8,Renovation,,1003470.0,,,0
Gold,55578,3599385,120,490214,1,3,Not Graduate,Salaried,14,Renovation,,3641912.0,,,1
Gold,165482,3568503,36,612649,0,3,Graduate,Business Owner,25,Purchase,,3577452.0,,,0
Gold,146690,3369339,120,790589,0,0,Graduate,Freelancer,30,Renovation,,3380980.0,,,0
Gold,120084,4333276,180,521649,0,0,Not Graduate,Business Owner,13,Purchase,,4340989.0,,,0
Gold,135707,4430409,60,1092576,1,3,Not Graduate,Freelancer,16,Refinance,,4448898.0,,,1
Gold,93904,2728776,360,549812,0,3,Graduate,Freelancer,10,Refinance,,2778554.0,,,0
Gold,142633,1096864,12,165998,0,1,Not Graduate,Freelancer,9,Education,,1130091.0,,,0
Gold,183880,4190560,60,1090183,0,2,Not Graduate,Freelancer,8,Purchase,,4198549.0,,,0
Gold,114941,3751354,120,938313,0,1,Not Graduate,Freelancer,24,Renovation,,3798412.0,,,0
Gold,157078,4427200,12,469538,1,1,Graduate,Business Owner,14,Renovation,,4444643.0,,,0
Gold,91481,3059268,24,770834,1,4,Graduate,Salaried,11,Renovation,,3073320.0,,,0
Gold,191813,4623266,60,739782,1,2,Graduate,Salaried,15,Education,,4638863.0,,,1
Gold,39755,4107847,180,949876,1,2,Graduate,Business Owner,17,Education,,4128291.0,,,1
Gold,117477,499465,24,144286,0,2,Graduate,Self-Employed,19,Refinance,,531377.0,,,0
Gold,35246,3687037,120,243188,0,0,Graduate,Freelancer,14,Refinance,,3725260.0,,,0
Gold,129971,699296,60,153484,0,0,Not Graduate,Freelancer,13,Education,,705041.0,,,0
Gold,89425,93357,360,5683,1,2,Not Graduate,Self-Employed,9,Purchase,,122792.0,,,1
Gold,155755,3965685,180,455276,1,1,Not Graduate,Salaried,12,Education,,4013014.0,,,1
Gold,132831,2256874,60,203392,1,1,Not Graduate,Self-Employed,26,Refinance,,2304708.0,,,1
Gold,193396,4150373,360,1190998,1,3,Not Graduate,Freelancer,18,Education,,4190287.0,,,1
Gold,132692,4266728,240,355580,0,2,Not Graduate,Business Owner,30,Renovation,,4281940.0,,,0
Gold,136031,3588555,180,1019570,0,1,Graduate,Self-Employed,15,Renovation,,3609188.0,,,0
Gold,147432,4660681,24,363880,1,4,Graduate,Salaried,0,Purchase,,4668892.0,,,0
Gold,155211,764130,36,100454,1,2,Graduate,Freelancer,0,Renovation,,808015.0,,,1
Gold,187109,4125784,180,799254,1,0,Not Graduate,Freelancer,1,Refinance,,4165405.0,,,1
Gold,187998,3892604,240,921303,0,0,Graduate,Salaried,1,Business Expansion,,3940081.0,,,0
Gold,48733,4973269,24,686440,1,0,Not Graduate,Salaried,21,Education,,5002706.0,,,0
Gold,31019,87756,180,12367,0,0,Not Graduate,Self-Employed,9,Refinance,,111322.0,,,0
Gold,53899,2772506,24,747972,0,0,Graduate,Salaried,13,Education,,2811090.0,,,0
Gold,160423,1577086,24,258126,0,1,Graduate,Self-Employed,15,Purchase,,1618181.0,,,0
Gold,24914,133223,360,29407,1,4,Not Graduate,Business Owner,21,Renovation,,143994.0,,,1
Gold,199449,4368741,240,661472,0,3,Not Graduate,Self-Employed,23,Purchase,,4410694.0,,,0
Gold,125555,2385742,36,391323,1,3,Not Graduate,Salaried,10,Refinance,,2402247.0,,,1
Gold,184127,2360461,120,484253,1,4,Graduate,Freelancer,29,Business Expansion,,2367568.0,,,1
Gold,63926,764655,36,120120,0,2,Not Graduate,Business Owner,6,Refinance,,786145.0,,,0
Gold,45207,3475655,180,564832,1,0,Not Graduate,Freelancer,26,Education,,3510152.0,,,1
Gold,194170,1784277,12,511431,1,0,Not Graduate,Freelancer,27,Education,,1803046.0,,,0
Gold,178802,2356771,120,254654,0,2,Not Graduate,Freelancer,21,Business Expansion,,2402686.0,,,0
Gold,85328,85955,360,9236,1,4,Not Graduate,Freelancer,24,Purchase,,101058.0,,,1
Gold,23427,2610751,60,645507,1,0,Graduate,Freelancer,3,Renovation,,2623401.0,,,0
Gold,65645,1705007,60,477035,1,3,Not Graduate,Freelancer,10,Renovation,,1711755.0,,,1
Gold,28063,662900,36,80809,1,3,Graduate,Self-Employed,22,Refinance,,687975.0,,,0
Gold,132280,2717089,360,634165,1,0,Not Graduate,Salaried,16,Renovation,,2731558.0,,,1
Gold,160445,4123725,240,633183,0,0,Not Graduate,Self-Employed,25,Refinance,,4169029.0,,,0
Gold,147820,920626,12,209115,1,1,Not Graduate,Business Owner,0,Renovation,,951167.0,,,1
Gold,80242,3432280,120,258399,1,0,Not Graduate,Self-Employed,8,Renovation,,3463797.0,,,1
Gold,32832,1359856,240,118252,1,1,Graduate,Salaried,6,Education,,1409672.0,,,1
Gold,196441,4990158,36,711197,0,1,Not Graduate,Salaried,1,Refinance,,5036052.0,,,0
Gold,70299,2301740,36,665399,0,4,Graduate,Business Owner,2,Education,,2332276.0,,,0
Gold,110130,3088281,120,762965,1,3,Not Graduate,Business Owner,7,Renovation,,3121608.0,,,1
Gold,69325,1555022,240,283108,0,4,Graduate,Salaried,17,Renovation,,1578126.0,,,0
Gold,152388,1670814,24,315835,1,0,Not Graduate,Business Owner,23,Business Expansion,,1676374.0,,,1
Gold,71279,1596533,60,360217,1,4,Not Graduate,Freelancer,25,Renovation,,1616505.0,,,1
Gold,37388,953964,180,203271,1,4,Graduate,Self-Employed,29,Refinance,,969107.0,,,1
Gold,65286,2777493,120,690717,1,4,Not Graduate,Business Owner,23,Education,,2822273.0,,,1
Gold,117124,1522309,240,415835,1,4,Graduate,Salaried,10,Education,,1563849.0,,,1
Gold,187959,2424170,60,189221,0,3,Not Graduate,Business Owner,16,Renovation,,2454574.0,,,0
Gold,130462,3223345,120,290646,0,4,Graduate,Business Owner,29,Renovation,,3234911.0,,,0
Gold,72981,3426175,240,171506,0,4,Graduate,Freelancer,29,Education,,3458114.0,,,0
Gold,190276,4465724,60,927321,1,0,Graduate,Freelancer,28,Renovation,,4493899.0,,,1
Gold,167349,76506,60,22425,0,4,Not Graduate,Self-Employed,28,Purchase,,101825.0,,,0
Gold,159639,1451849,120,232161,0,0,Graduate,Self-Employed,19,Education,,1491883.0,,,0
Gold,42481,4319153,12,757423,0,0,Graduate,Salaried,8,Business Expansion,,4356229.0,,,0
Gold,32418,3804235,240,833002,0,3,Graduate,Business Owner,30,Business Expansion,,3814528.0,,,0
Gold,132221,2621984,120,286958,1,2,Not Graduate,Freelancer,14,Education,,2630118.0,,,1
Gold,190356,2904959,12,531712,0,0,Graduate,Business Owner,25,Refinance,,2926022.0,,,0
Gold,16559,3768665,240,283700,1,4,Graduate,Business Owner,11,Education,,3807062.0,,,0
Gold,41443,2767150,360,409618,1,3,Not Graduate,Business Owner,4,Education,,2789828.0,,,1
Gold,61231,2923445,60,450085,1,0,Not Graduate,Salaried,7,Business Expansion,,2934715.0,,,0
Gold,166459,2630272,24,435615,1,1,Graduate,Salaried,0,Education,,2640332.0,,,0
Gold,149300,1861951,36,515312,1,0,Graduate,Self-Employed,21,Business Expansion,,1901896.0,,,1
Gold,70356,1119966,120,87475,1,2,Graduate,Salaried,18,Education,,1142720.0,,,1
Gold,193064,4185893,360,611873,1,3,Graduate,Freelancer,11,Purchase,,4195117.0,,,1
Gold,35252,4676880,36,1224465,0,2,Not Graduate,Freelancer,22,Refinance,,4706659.0,,,0
Gold,180497,369889,240,19925,1,0,Not Graduate,Self-Employed,4,Education,,409839.0,,,1
Gold,177646,837145,120,78396,1,2,Not Graduate,Business Owner,10,Purchase,,864274.0,,,1
Gold,15819,1756799,180,497500,1,2,Not Graduate,Business Owner,13,Education,,1800856.0,,,1
Gold,18896,1989693,24,524073,1,4,Graduate,Self-Employed,23,Education,,2015838.0,,,0
Gold,51030,2533440,12,331316,1,1,Not Graduate,Business Owner,17,Renovation,,2570958.0,,,0
Gold,159625,441185,36,61478,1,2,Graduate,Self-Employed,9,Renovation,,446415.0,,,1
Gold,140238,3031469,360,365392,1,4,Graduate,Self-Employed,26,Business Expansion,,3067407.0,,,1
Gold,199584,4079540,180,489632,1,4,Graduate,Self-Employed,25,Refinance,,4087093.0,,,1
Gold,154415,780186,120,187620,0,0,Graduate,Self-Employed,1,Refinance,,807528.0,,,0
Gold,163435,1746116,120,159425,1,4,Not Graduate,Business Owner,19,Purchase,,1784701.0,,,1
Gold,61934,2344742,60,532064,1,3,Not Graduate,Freelancer,9,Refinance,,2353841.0,,,1
Gold,152838,1810542,24,353786,0,4,Not Graduate,Salaried,3,Business Expansion,,1818330.0,,,0
Gold,118451,1277151,60,222277,1,4,Not Graduate,Salaried,6,Renovation,,1301512.0,,,1
Gold,133808,1258304,240,364724,1,4,Graduate,Salaried,9,Refinance,,1263946.0,,,1
Gold,125462,4360578,120,481914,1,0,Not Graduate,Salaried,29,Education,,4368848.0,,,1
Gold,32249,4129158,240,1127219,0,4,Graduate,Business Owner,1,Refinance,,4143851.0,,,0
Gold,143567,4296958,120,1280766,0,1,Not Graduate,Freelancer,0,Education,,4327522.0,,,0
Gold,110549,3181047,24,708427,0,0,Graduate,Business Owner,6,Business Expansion,,3199976.0,,,0
Gold,15900,3862458,36,715303,1,1,Not Graduate,Freelancer,7,Education,,3901654.0,,,0
Gold,108526,1913933,180,236020,1,3,Graduate,Business Owner,18,Business Expansion,,1942474.0,,,1
Gold,39879,4054099,240,208764,0,3,Not Graduate,Salaried,13,Business Expansion,,4094670.0,,,0
Gold,163962,4470951,120,1178599,1,4,Graduate,Business Owner,19,Business Expansion,,4481025.0,,,1
Gold,21224,2169408,240,313760,0,3,Graduate,Business Owner,9,Refinance,,2186967.0,,,0
Gold,36083,3643058,24,786618,0,2,Not Graduate,Freelancer,22,Purchase,,3656887.0,,,0
Gold,127377,4486305,120,756128,1,4,Graduate,Business Owner,13,Refinance,,4511646.0,,,1
Gold,15724,481613,36,132040,1,4,Not Graduate,Freelancer,4,Purchase,,531266.0,,,0
Gold,75069,532628,12,101446,1,3,Graduate,Salaried,2,Education,,564069.0,,,1
Gold,77610,4635147,360,330034,0,3,Not Graduate,Freelancer,29,Business Expansion,,4679815.0,,,0
Gold,45469,3263955,120,684580,1,0,Graduate,Self-Employed,23,Business Expansion,,3297931.0,,,1
Gold,128279,2514075,12,173811,1,0,Graduate,Self-Employed,20,Renovation,,2549888.0,,,0
Gold,72664,2622641,36,285830,0,3,Not Graduate,Salaried,19,Purchase,,2630730.0,,,0
Gold,37688,1620210,240,204340,0,0,Graduate,Business Owner,25,Purchase,,1654614.0,,,0
Gold,98292,1697404,180,457368,0,4,Not Graduate,Self-Employed,29,Renovation,,1705712.0,,,0
Gold,61945,1812760,180,152863,1,1,Graduate,Freelancer,12,Renovation,,1853086.0,,,1
Gold,141060,4311910,60,1291722,0,1,Not Graduate,Freelancer,7,Purchase,,4326217.0,,,0
Gold,27238,2618824,240,711376,0,3,Not Graduate,Freelancer,24,Refinance,,2643170.0,,,0
Gold,113722,4984698,180,551144,1,4,Graduate,Business Owner,26,Renovation,,5021843.0,,,1
Gold,34733,900248,60,198821,0,0,Graduate,Freelancer,12,Renovation,,912485.0,,,0
Gold,87790,3388846,36,330816,0,2,Graduate,Freelancer,19,Education,,3394929.0,,,0
Gold,92198,4179618,12,544800,1,4,Graduate,Business Owner,1,Refinance,,4208937.0,,,0
Gold,117717,2969023,240,591707,0,1,Graduate,Self-Employed,20,Business Expansion,,2978469.0,,,0
Gold,69846,4100980,36,917252,0,3,Not Graduate,Self-Employed,12,Purchase,,4141098.0,,,0
Gold,20748,4234496,180,812028,0,1,Graduate,Salaried,25,Refinance,,4240854.0,,,0
Gold,117245,1828722,60,375798,1,1,Not Graduate,Business Owner,12,Refinance,,1875762.0,,,1
Gold,54816,1041057,180,66889,1,3,Not Graduate,Freelancer,23,Refinance,,1059602.0,,,1
Gold,42500,944444,120,109090,1,0,Graduate,Freelancer,12,Education,,960691.0,,,1
Gold,92510,3762689,24,713413,1,4,Graduate,Salaried,28,Business Expansion,,3794615.0,,,0
Gold,58096,2150547,60,579395,0,3,Graduate,Business Owner,2,Purchase,,2162888.0,,,0
Gold,62598,4497080,12,1103149,0,2,Graduate,Self-Employed,2,Refinance,,4526498.0,,,0
Gold,61245,2063722,36,596488,1,4,Not Graduate,Self-Employed,2,Refinance,,2103783.0,,,0
Gold,132490,4912202,24,331255,1,0,Not Graduate,Salaried,10,Renovation,,4921225.0,,,0
Gold,113634,655266,60,156949,0,4,Not Graduate,Salaried,10,Purchase,,688887.0,,,0
Gold,112843,2775882,24,689162,0,1,Graduate,Salaried,26,Refinance,,2795119.0,,,0
Gold,106306,155054,360,23667,0,0,Graduate,Self-Employed,4,Business Expansion,,169789.0,,,0
Gold,194552,3785979,120,1020259,1,2,Not Graduate,Freelancer,21,Purchase,,3824594.0,,,1
Gold,122416,2412303,60,680292,0,1,Not Graduate,Self-Employed,26,Purchase,,2447844.0,,,0
Gold,56948,3520577,24,953916,1,1,Not Graduate,Self-Employed,14,Education,,3533645.0,,,0
Gold,66826,2680587,36,431244,0,2,Not Graduate,Business Owner,5,Purchase,,2726515.0,,,0
Gold,109682,3334870,240,834958,0,2,Not Graduate,Freelancer,29,Education,,3358834.0,,,0
Gold,79673,1129944,180,83178,0,2,Graduate,Freelancer,5,Purchase,,1171446.0,,,0
Gold,146807,2267587,12,602999,0,2,Not Graduate,Business Owner,16,Education,,2285002.0,,,0
Gold,189724,3578199,180,687934,1,3,Not Graduate,Business Owner,27,Education,,3625293.0,,,1
Gold,144529,4534160,180,747385,0,4,Graduate,Freelancer,28,Purchase,,4557813.0,,,0
Gold,172634,4944985,12,331246,1,1,Not Graduate,Self-Employed,11,Purchase,,4981397.0,,,0
Gold,169744,1563504,36,375262,1,4,Not Graduate,Self-Employed,26,Renovation,,1596593.0,,,1
Gold,38268,4526045,360,442789,0,3,Not Graduate,Self-Employed,1,Education,,4551408.0,,,0
Gold,53366,472944,36,106133,0,2,Not Graduate,Salaried,10,Refinance,,480568.0,,,0
Gold,184790,977836,24,168679,1,0,Graduate,Business Owner,24,Refinance,,995117.0,,,1
Gold,101143,4483474,240,228165,1,3,Not Graduate,Business Owner,25,Education,,4520263.0,,,1
Gold,123886,3326570,12,596342,0,0,Graduate,Salaried,25,Business Expansion,,3364946.0,,,0
Gold,46563,118404,180,32456,0,3,Graduate,Freelancer,20,Education,,128077.0,,,0
Gold,20746,730786,60,127096,1,3,Not Graduate,Salaried,27,Business Expansion,,736331.0,,,1
Gold,83709,4881402,180,247702,0,1,Not Graduate,Salaried,10,Education,,4911070.0,,,0
Gold,193696,81724,24,23335,0,0,Not Graduate,Business Owner,25,Purchase,,125733.0,,,0
Gold,144035,2717809,36,457836,1,2,Graduate,Salaried,11,Purchase,,2750893.0,,,1
Gold,80418,2423157,360,427571,0,1,Graduate,Self-Employed,17,Business Expansion,,2455051.0,,,0
Gold,38116,1917969,12,573268,1,2,Graduate,Freelancer,28,Education,,1965826.0,,,0
Gold,125113,4685169,24,668785,1,3,Not Graduate,Self-Employed,0,Purchase,,4707356.0,,,0
Gold,82017,3802542,240,1012819,0,4,Graduate,Freelancer,20,Refinance,,3818962.0,,,0
Gold,144555,1490859,24,214129,0,4,Not Graduate,Freelancer,30,Renovation,,1515563.0,,,0
Gold,81574,817167,12,233160,1,3,Graduate,Salaried,27,Business Expansion,,855331.0,,,0
Gold,84842,1973025,240,463489,0,2,Not Graduate,Freelancer,2,Renovation,,1990717.0,,,0
Gold,115951,3121538,240,396567,1,0,Not Graduate,Business Owner,29,Business Expansion,,3166879.0,,,1
Gold,63378,2290089,180,520464,0,0,Graduate,Freelancer,17,Renovation,,2302193.0,,,0
Gold,88577,2874765,240,599426,1,0,Graduate,Business Owner,11,Business Expansion,,2883141.0,,,1
Gold,124019,909967,240,84190,1,1,Graduate,Business Owner,5,Purchase,,941064.0,,,1
Gold,131057,696447,60,100770,1,4,Not Graduate,Freelancer,14,Education,,703875.0,,,1
Gold,32108,3543270,60,569549,1,0,Not Graduate,Freelancer,15,Business Expansion,,3581078.0,,,0
Gold,142281,4582928,12,596397,1,0,Graduate,Self-Employed,28,Renovation,,4607757.0,,,0
Gold,36656,4756643,24,283517,1,0,Graduate,Self-Employed,18,Business Expansion,,4764200.0,,,0
Gold,96283,3807638,12,465395,0,2,Not Graduate,Business Owner,30,Education,,3836752.0,,,0
Gold,91324,4160981,180,939334,1,4,Not Graduate,Self-Employed,12,Purchase,,4183665.0,,,1
Gold,88986,794306,36,198861,1,4,Not Graduate,Self-Employed,9,Business Expansion,,803370.0,,,1
Gold,23782,641205,180,144053,1,3,Graduate,Self-Employed,8,Education,,688995.0,,,1
Gold,96557,1439296,360,153931,1,0,Not Graduate,Self-Employed,14,Education,,1450010.0,,,1
Gold,136202,1445223,60,381525,0,0,Graduate,Salaried,15,Business Expansion,,1481741.0,,,0
Gold,38469,881530,120,261978,0,4,Not Graduate,Salaried,12,Refinance,,888113.0,,,0
Gold,181786,1764269,24,451452,1,0,Graduate,Freelancer,15,Renovation,,1803134.0,,,1
Gold,17293,3321090,12,457491,1,3,Graduate,Self-Employed,11,Renovation,,3360127.0,,,0
Gold,152926,3230225,120,420936,1,3,Graduate,Business Owner,4,Education,,3265957.0,,,1
Gold,184499,4312577,120,353452,0,4,Not Graduate,Freelancer,12,Renovation,,4346613.0,,,0
Gold,114848,1348628,240,128729,1,2,Graduate,Salaried,5,Education,,1390224.0,,,1
Gold,65003,285618,180,20233,1,0,Not Graduate,Self-Employed,27,Purchase,,306368.0,,,1
Gold,172553,3803001,36,796266,1,3,Graduate,Self-Employed,8,Purchase,,3841057.0,,,1
Gold,165499,3892766,180,887797,0,3,Not Graduate,Freelancer,23,Renovation,,3940758.0,,,0
Gold,94817,1144540,240,81381,1,2,Graduate,Business Owner,2,Renovation,,1173341.0,,,1
Gold,135305,1987319,120,333339,1,1,Not Graduate,Freelancer,24,Purchase,,2005255.0,,,1
Gold,191597,190848,36,21388,0,1,Not Graduate,Salaried,7,Refinance,,218304.0,,,0
Gold,21582,2544932,24,525328,0,1,Not Graduate,Salaried,13,Purchase,,2594581.0,,,0
Gold,112986,2693220,60,274180,0,1,Graduate,Self-Employed,8,Business Expansion,,2720389.0,,,0
Gold,29588,4583257,240,454725,1,4,Not Graduate,Freelancer,21,Education,,4592731.0,,,0
Gold,155827,1378321,240,149071,0,4,Not Graduate,Freelancer,13,Renovation,,1394913.0,,,0
Gold,24858,4635280,240,255407,1,2,Not Graduate,Self-Employed,18,Renovation,,4640492.0,,,0
Gold,129371,488028,120,46305,0,3,Graduate,Self-Employed,7,Renovation,,497583.0,,,0
